reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-13,Flu ED visits pct,3,2026-01-03,beaumont,quantile,0.5,6.231842078990713
2025-12-13,Flu ED visits pct,3,2026-01-03,beaumont,quantile,0.75,8.024684156492253
2025-12-13,Flu ED visits pct,3,2026-01-03,beaumont,quantile,0.9,9.324797739433347
2025-12-13,Flu ED visits pct,3,2026-01-03,beaumont,quantile,0.95,10.011926187866504
2025-12-13,Flu ED visits pct,3,2026-01-03,beaumont,quantile,0.975,10.61078024704642
2025-12-13,Flu ED visits pct,0,2025-12-13,austin,quantile,0.025,0.6084886767864597
2025-12-13,Flu ED visits pct,0,2025-12-13,austin,quantile,0.05,0.840525613053317
2025-12-13,Flu ED visits pct,0,2025-12-13,austin,quantile,0.1,1.295940364956981
2025-12-13,Flu ED visits pct,0,2025-12-13,austin,quantile,0.25,1.7467123257590558
2025-12-13,Flu ED visits pct,0,2025-12-13,austin,quantile,0.5,2.1341059338728012
2025-12-13,Flu ED visits pct,0,2025-12-13,austin,quantile,0.75,2.526998566943268
2025-12-13,Flu ED visits pct,0,2025-12-13,austin,quantile,0.9,2.9536672352034667
2025-12-13,Flu ED visits pct,0,2025-12-13,austin,quantile,0.95,3.1739221202248378
2025-12-13,Flu ED visits pct,0,2025-12-13,austin,quantile,0.975,3.4043993801334884
2025-12-13,Flu ED visits pct,1,2025-12-20,austin,quantile,0.025,0.3933807337880159
2025-12-13,Flu ED visits pct,1,2025-12-20,austin,quantile,0.05,0.6395696511154052
2025-12-13,Flu ED visits pct,1,2025-12-20,austin,quantile,0.1,1.3496084318039083
2025-12-13,Flu ED visits pct,1,2025-12-20,austin,quantile,0.25,2.0156637431202205
2025-12-13,Flu ED visits pct,1,2025-12-20,austin,quantile,0.5,2.711511490770037
2025-12-13,Flu ED visits pct,1,2025-12-20,austin,quantile,0.75,3.3363446167943778
2025-12-13,Flu ED visits pct,1,2025-12-20,austin,quantile,0.9,4.079146109854115
2025-12-13,Flu ED visits pct,1,2025-12-20,austin,quantile,0.95,4.572745893551075
2025-12-13,Flu ED visits pct,1,2025-12-20,austin,quantile,0.975,5.064566516562163
2025-12-13,Flu ED visits pct,2,2025-12-27,austin,quantile,0.025,0.2131026800453959
2025-12-13,Flu ED visits pct,2,2025-12-27,austin,quantile,0.05,0.5049800007900703
2025-12-13,Flu ED visits pct,2,2025-12-27,austin,quantile,0.1,1.1326103252083368
2025-12-13,Flu ED visits pct,2,2025-12-27,austin,quantile,0.25,2.152442237982136
2025-12-13,Flu ED visits pct,2,2025-12-27,austin,quantile,0.5,3.238638085382638
2025-12-13,Flu ED visits pct,2,2025-12-27,austin,quantile,0.75,4.33673071565395
2025-12-13,Flu ED visits pct,2,2025-12-27,austin,quantile,0.9,5.401515196332949
2025-12-13,Flu ED visits pct,2,2025-12-27,austin,quantile,0.95,6.238135259254471
2025-12-13,Flu ED visits pct,2,2025-12-27,austin,quantile,0.975,6.914729395132208
2025-12-13,Flu ED visits pct,3,2026-01-03,austin,quantile,0.025,0.04936226025623548
2025-12-13,Flu ED visits pct,3,2026-01-03,austin,quantile,0.05,0.24180316141924582
2025-12-13,Flu ED visits pct,3,2026-01-03,austin,quantile,0.1,0.86515516591549535
2025-12-13,Flu ED visits pct,3,2026-01-03,austin,quantile,0.25,2.1262115010128944
2025-12-13,Flu ED visits pct,3,2026-01-03,austin,quantile,0.5,3.5580933455320247
2025-12-13,Flu ED visits pct,3,2026-01-03,austin,quantile,0.75,5.574932489318724
2025-12-13,Flu ED visits pct,3,2026-01-03,austin,quantile,0.9,6.720182169107557
2025-12-13,Flu ED visits pct,3,2026-01-03,austin,quantile,0.95,7.596312750001568
2025-12-13,Flu ED visits pct,3,2026-01-03,austin,quantile,0.975,8.608067861012653
2025-12-13,Flu ED visits pct,0,2025-12-13,ogden,quantile,0.025,0.6791976460482582
2025-12-13,Flu ED visits pct,0,2025-12-13,ogden,quantile,0.05,0.7890239624633071
2025-12-13,Flu ED visits pct,0,2025-12-13,ogden,quantile,0.1,0.8982326605239321
2025-12-13,Flu ED visits pct,0,2025-12-13,ogden,quantile,0.25,1.1335221920301886
2025-12-13,Flu ED visits pct,0,2025-12-13,ogden,quantile,0.5,1.4200427792531292
2025-12-13,Flu ED visits pct,0,2025-12-13,ogden,quantile,0.75,1.715470038843426
2025-12-13,Flu ED visits pct,0,2025-12-13,ogden,quantile,0.9,1.9936799016413038
2025-12-13,Flu ED visits pct,0,2025-12-13,ogden,quantile,0.95,2.13387899225899
2025-12-13,Flu ED visits pct,0,2025-12-13,ogden,quantile,0.975,2.254313564164077
2025-12-13,Flu ED visits pct,1,2025-12-20,ogden,quantile,0.025,0.5479525806856526
2025-12-13,Flu ED visits pct,1,2025-12-20,ogden,quantile,0.05,0.6955384185332153
2025-12-13,Flu ED visits pct,1,2025-12-20,ogden,quantile,0.1,0.8709415551649502
2025-12-13,Flu ED visits pct,1,2025-12-20,ogden,quantile,0.25,1.1259847548673334
2025-12-13,Flu ED visits pct,1,2025-12-20,ogden,quantile,0.5,1.5029585322065295
2025-12-13,Flu ED visits pct,1,2025-12-20,ogden,quantile,0.75,2.0646932973285756
2025-12-13,Flu ED visits pct,1,2025-12-20,ogden,quantile,0.9,2.460158836089145
2025-12-13,Flu ED visits pct,1,2025-12-20,ogden,quantile,0.95,2.6923001802757294
2025-12-13,Flu ED visits pct,1,2025-12-20,ogden,quantile,0.975,2.9380268224063726
2025-12-13,Flu ED visits pct,2,2025-12-27,ogden,quantile,0.025,0.4699137938347468
2025-12-13,Flu ED visits pct,2,2025-12-27,ogden,quantile,0.05,0.5584522561641294
2025-12-13,Flu ED visits pct,2,2025-12-27,ogden,quantile,0.1,0.717414864093128
2025-12-13,Flu ED visits pct,2,2025-12-27,ogden,quantile,0.25,1.0089570889243733
2025-12-13,Flu ED visits pct,2,2025-12-27,ogden,quantile,0.5,1.5875840646564805
2025-12-13,Flu ED visits pct,2,2025-12-27,ogden,quantile,0.75,2.4268173061461185
2025-12-13,Flu ED visits pct,2,2025-12-27,ogden,quantile,0.9,2.940630153003333
2025-12-13,Flu ED visits pct,2,2025-12-27,ogden,quantile,0.95,3.5259404817499647
2025-12-13,Flu ED visits pct,2,2025-12-27,ogden,quantile,0.975,3.8566523942558955
2025-12-13,Flu ED visits pct,3,2026-01-03,ogden,quantile,0.025,0.2627345587554313
2025-12-13,Flu ED visits pct,3,2026-01-03,ogden,quantile,0.05,0.38576916021521035
2025-12-13,Flu ED visits pct,3,2026-01-03,ogden,quantile,0.1,0.5381506344491508
2025-12-13,Flu ED visits pct,3,2026-01-03,ogden,quantile,0.25,0.8333085205858783
2025-12-13,Flu ED visits pct,3,2026-01-03,ogden,quantile,0.5,1.5315360550420112
2025-12-13,Flu ED visits pct,3,2026-01-03,ogden,quantile,0.75,2.670460070310679
2025-12-13,Flu ED visits pct,3,2026-01-03,ogden,quantile,0.9,3.343727935497977
2025-12-13,Flu ED visits pct,3,2026-01-03,ogden,quantile,0.95,4.567166682719673
2025-12-13,Flu ED visits pct,3,2026-01-03,ogden,quantile,0.975,5.257745772944606
2025-12-13,Flu ED visits pct,0,2025-12-13,provo,quantile,0.025,1.8726584047350159
2025-12-13,Flu ED visits pct,0,2025-12-13,provo,quantile,0.05,2.057535235561825
2025-12-13,Flu ED visits pct,0,2025-12-13,provo,quantile,0.1,2.23863066838092
2025-12-13,Flu ED visits pct,0,2025-12-13,provo,quantile,0.25,2.597841891981431
2025-12-13,Flu ED visits pct,0,2025-12-13,provo,quantile,0.5,3.015256604348967
2025-12-13,Flu ED visits pct,0,2025-12-13,provo,quantile,0.75,3.45827831580712
2025-12-13,Flu ED visits pct,0,2025-12-13,provo,quantile,0.9,3.9861605350289007
2025-12-13,Flu ED visits pct,0,2025-12-13,provo,quantile,0.95,4.36876724972247
2025-12-13,Flu ED visits pct,0,2025-12-13,provo,quantile,0.975,4.707793565464306
2025-12-13,Flu ED visits pct,1,2025-12-20,provo,quantile,0.025,1.9339667080014482
2025-12-13,Flu ED visits pct,1,2025-12-20,provo,quantile,0.05,2.1278157956746924
2025-12-13,Flu ED visits pct,1,2025-12-20,provo,quantile,0.1,2.4074873547910287
2025-12-13,Flu ED visits pct,1,2025-12-20,provo,quantile,0.25,3.029814609399814
2025-12-13,Flu ED visits pct,1,2025-12-20,provo,quantile,0.5,3.7674739590868334
2025-12-13,Flu ED visits pct,1,2025-12-20,provo,quantile,0.75,4.473904235851835
2025-12-13,Flu ED visits pct,1,2025-12-20,provo,quantile,0.9,5.452951407674213
2025-12-13,Flu ED visits pct,1,2025-12-20,provo,quantile,0.95,6.046526089794179
2025-12-13,Flu ED visits pct,1,2025-12-20,provo,quantile,0.975,6.875773346238302
2025-12-13,Flu ED visits pct,2,2025-12-27,provo,quantile,0.025,1.633802575230344
2025-12-13,Flu ED visits pct,2,2025-12-27,provo,quantile,0.05,1.895114966187957
2025-12-13,Flu ED visits pct,2,2025-12-27,provo,quantile,0.1,2.209169320070721
2025-12-13,Flu ED visits pct,2,2025-12-27,provo,quantile,0.25,3.390543594605001
2025-12-13,Flu ED visits pct,2,2025-12-27,provo,quantile,0.5,4.373402547335569
2025-12-13,Flu ED visits pct,2,2025-12-27,provo,quantile,0.75,5.758349603062678
2025-12-13,Flu ED visits pct,2,2025-12-27,provo,quantile,0.9,7.1499922481199265
2025-12-13,Flu ED visits pct,2,2025-12-27,provo,quantile,0.95,8.21044960654435
2025-12-13,Flu ED visits pct,2,2025-12-27,provo,quantile,0.975,9.254343497674588
2025-12-13,Flu ED visits pct,3,2026-01-03,provo,quantile,0.025,1.205078712840641
2025-12-13,Flu ED visits pct,3,2026-01-03,provo,quantile,0.05,1.4267398787628407
2025-12-13,Flu ED visits pct,3,2026-01-03,provo,quantile,0.1,1.9573273618489526
2025-12-13,Flu ED visits pct,3,2026-01-03,provo,quantile,0.25,3.558937554094464
2025-12-13,Flu ED visits pct,3,2026-01-03,provo,quantile,0.5,4.757281032710001
2025-12-13,Flu ED visits pct,3,2026-01-03,provo,quantile,0.75,7.352208367046364
2025-12-13,Flu ED visits pct,3,2026-01-03,provo,quantile,0.9,8.965851263579493
2025-12-13,Flu ED visits pct,3,2026-01-03,provo,quantile,0.95,10.298616371951889
2025-12-13,Flu ED visits pct,3,2026-01-03,provo,quantile,0.975,11.734312444032451
2025-12-13,Flu ED visits pct,0,2025-12-13,salt-lake-city,quantile,0.025,1.9919676897588583
2025-12-13,Flu ED visits pct,0,2025-12-13,salt-lake-city,quantile,0.05,2.1175135987080944
2025-12-13,Flu ED visits pct,0,2025-12-13,salt-lake-city,quantile,0.1,2.2641115864392956
2025-12-13,Flu ED visits pct,0,2025-12-13,salt-lake-city,quantile,0.25,2.601540944410111
2025-12-13,Flu ED visits pct,0,2025-12-13,salt-lake-city,quantile,0.5,3.138201236688196
2025-12-13,Flu ED visits pct,0,2025-12-13,salt-lake-city,quantile,0.75,3.608228657343603
2025-12-13,Flu ED visits pct,0,2025-12-13,salt-lake-city,quantile,0.9,4.233062583638272
2025-12-13,Flu ED visits pct,0,2025-12-13,salt-lake-city,quantile,0.95,4.6810007470443935
2025-12-13,Flu ED visits pct,0,2025-12-13,salt-lake-city,quantile,0.975,4.994961948202908
2025-12-13,Flu ED visits pct,1,2025-12-20,salt-lake-city,quantile,0.025,1.6883225948815588
2025-12-13,Flu ED visits pct,1,2025-12-20,salt-lake-city,quantile,0.05,1.832446463425592
2025-12-13,Flu ED visits pct,1,2025-12-20,salt-lake-city,quantile,0.1,2.083510293966035
2025-12-13,Flu ED visits pct,1,2025-12-20,salt-lake-city,quantile,0.25,2.661990140996124
2025-12-13,Flu ED visits pct,1,2025-12-20,salt-lake-city,quantile,0.5,3.561678834164654
2025-12-13,Flu ED visits pct,1,2025-12-20,salt-lake-city,quantile,0.75,4.300210022728716
2025-12-13,Flu ED visits pct,1,2025-12-20,salt-lake-city,quantile,0.9,5.64436618035711
2025-12-13,Flu ED visits pct,1,2025-12-20,salt-lake-city,quantile,0.95,6.623216042621968
2025-12-13,Flu ED visits pct,1,2025-12-20,salt-lake-city,quantile,0.975,7.292982891186762
2025-12-13,Flu ED visits pct,2,2025-12-27,salt-lake-city,quantile,0.025,1.1423170349458163
2025-12-13,Flu ED visits pct,2,2025-12-27,salt-lake-city,quantile,0.05,1.319457824696969
2025-12-13,Flu ED visits pct,2,2025-12-27,salt-lake-city,quantile,0.1,1.7149700183110035
2025-12-13,Flu ED visits pct,2,2025-12-27,salt-lake-city,quantile,0.25,2.4229495172989846
2025-12-13,Flu ED visits pct,2,2025-12-27,salt-lake-city,quantile,0.5,3.7537389087855733
2025-12-13,Flu ED visits pct,2,2025-12-27,salt-lake-city,quantile,0.75,4.788921981332376
2025-12-13,Flu ED visits pct,2,2025-12-27,salt-lake-city,quantile,0.9,7.333364048515831
2025-12-13,Flu ED visits pct,2,2025-12-27,salt-lake-city,quantile,0.95,8.670293918949943
2025-12-13,Flu ED visits pct,2,2025-12-27,salt-lake-city,quantile,0.975,10.08674695787169
2025-12-13,Flu ED visits pct,3,2026-01-03,salt-lake-city,quantile,0.025,0.6675498288690849
2025-12-13,Flu ED visits pct,3,2026-01-03,salt-lake-city,quantile,0.05,0.8338820618488035
2025-12-13,Flu ED visits pct,3,2026-01-03,salt-lake-city,quantile,0.1,1.1756357728922984
2025-12-13,Flu ED visits pct,3,2026-01-03,salt-lake-city,quantile,0.25,2.1346236470639184
2025-12-13,Flu ED visits pct,3,2026-01-03,salt-lake-city,quantile,0.5,3.590648684861347
2025-12-13,Flu ED visits pct,3,2026-01-03,salt-lake-city,quantile,0.75,5.172155620511213
2025-12-13,Flu ED visits pct,3,2026-01-03,salt-lake-city,quantile,0.9,8.59570107306461
2025-12-13,Flu ED visits pct,3,2026-01-03,salt-lake-city,quantile,0.95,11.154537587792907
2025-12-13,Flu ED visits pct,3,2026-01-03,salt-lake-city,quantile,0.975,12.444254359931017
2025-12-13,Flu ED visits pct,0,2025-12-13,virginia,quantile,0.025,1.4358366789356662
2025-12-13,Flu ED visits pct,0,2025-12-13,virginia,quantile,0.05,1.6478110380528352
2025-12-13,Flu ED visits pct,0,2025-12-13,virginia,quantile,0.1,1.8958114799394028
2025-12-13,Flu ED visits pct,0,2025-12-13,virginia,quantile,0.25,2.2498273029575833
2025-12-13,Flu ED visits pct,0,2025-12-13,virginia,quantile,0.5,2.6101150116853806
2025-12-13,Flu ED visits pct,0,2025-12-13,virginia,quantile,0.75,3.02614249518901
2025-12-13,Flu ED visits pct,0,2025-12-13,virginia,quantile,0.9,3.543910648529086
2025-12-13,Flu ED visits pct,0,2025-12-13,virginia,quantile,0.95,3.8515891202083616
2025-12-13,Flu ED visits pct,0,2025-12-13,virginia,quantile,0.975,4.145642434174291
2025-12-13,Flu ED visits pct,1,2025-12-20,virginia,quantile,0.025,1.3028251419467765
2025-12-13,Flu ED visits pct,1,2025-12-20,virginia,quantile,0.05,1.612475283235726
2025-12-13,Flu ED visits pct,1,2025-12-20,virginia,quantile,0.1,1.9659385942721113
2025-12-13,Flu ED visits pct,1,2025-12-20,virginia,quantile,0.25,2.5729775431294577
2025-12-13,Flu ED visits pct,1,2025-12-20,virginia,quantile,0.5,3.3050153162924456
2025-12-13,Flu ED visits pct,1,2025-12-20,virginia,quantile,0.75,3.9413405451912533
2025-12-13,Flu ED visits pct,1,2025-12-20,virginia,quantile,0.9,4.949716364437412
2025-12-13,Flu ED visits pct,1,2025-12-20,virginia,quantile,0.95,5.6593851055556295
2025-12-13,Flu ED visits pct,1,2025-12-20,virginia,quantile,0.975,6.281081512587463
2025-12-13,Flu ED visits pct,2,2025-12-27,virginia,quantile,0.025,0.8782119978794753
2025-12-13,Flu ED visits pct,2,2025-12-27,virginia,quantile,0.05,1.233179909329737
2025-12-13,Flu ED visits pct,2,2025-12-27,virginia,quantile,0.1,1.660624619572745
2025-12-13,Flu ED visits pct,2,2025-12-27,virginia,quantile,0.25,2.872408249741416
2025-12-13,Flu ED visits pct,2,2025-12-27,virginia,quantile,0.5,3.826208862110047
2025-12-13,Flu ED visits pct,2,2025-12-27,virginia,quantile,0.75,5.133997275415221
2025-12-13,Flu ED visits pct,2,2025-12-27,virginia,quantile,0.9,6.549999002718501
2025-12-13,Flu ED visits pct,2,2025-12-27,virginia,quantile,0.95,7.933905739829849
2025-12-13,Flu ED visits pct,2,2025-12-27,virginia,quantile,0.975,8.566967407147406
2025-12-13,Flu ED visits pct,3,2026-01-03,virginia,quantile,0.025,0.5864368883173692
2025-12-13,Flu ED visits pct,3,2026-01-03,virginia,quantile,0.05,0.8394101553136384
2025-12-13,Flu ED visits pct,3,2026-01-03,virginia,quantile,0.1,1.2362119624813332
2025-12-13,Flu ED visits pct,3,2026-01-03,virginia,quantile,0.25,2.821684775865381
2025-12-13,Flu ED visits pct,3,2026-01-03,virginia,quantile,0.5,4.146783038307014
2025-12-13,Flu ED visits pct,3,2026-01-03,virginia,quantile,0.75,6.539082730906401
2025-12-13,Flu ED visits pct,3,2026-01-03,virginia,quantile,0.9,8.38734837196444
2025-12-13,Flu ED visits pct,3,2026-01-03,virginia,quantile,0.95,9.864913650577616
2025-12-13,Flu ED visits pct,3,2026-01-03,virginia,quantile,0.975,11.377296671009496
2025-12-13,Flu ED visits pct,0,2025-12-13,roanoke,quantile,0.025,0.6405658968857002
2025-12-13,Flu ED visits pct,0,2025-12-13,roanoke,quantile,0.05,0.772279684228024
2025-12-13,Flu ED visits pct,0,2025-12-13,roanoke,quantile,0.1,0.9565891359616162
2025-12-13,Flu ED visits pct,0,2025-12-13,roanoke,quantile,0.25,1.1904438622393476
2025-12-13,Flu ED visits pct,0,2025-12-13,roanoke,quantile,0.5,1.5076967730767843
2025-12-13,Flu ED visits pct,0,2025-12-13,roanoke,quantile,0.75,1.8184442681543278
2025-12-13,Flu ED visits pct,0,2025-12-13,roanoke,quantile,0.9,2.1322514400373107
2025-12-13,Flu ED visits pct,0,2025-12-13,roanoke,quantile,0.95,2.3845460992946728
2025-12-13,Flu ED visits pct,0,2025-12-13,roanoke,quantile,0.975,2.5923264991731787
2025-12-13,Flu ED visits pct,1,2025-12-20,roanoke,quantile,0.025,0.6718000170767757
2025-12-13,Flu ED visits pct,1,2025-12-20,roanoke,quantile,0.05,0.8201003116875857
2025-12-13,Flu ED visits pct,1,2025-12-20,roanoke,quantile,0.1,1.0556409527295785
2025-12-13,Flu ED visits pct,1,2025-12-20,roanoke,quantile,0.25,1.4652773590052477
2025-12-13,Flu ED visits pct,1,2025-12-20,roanoke,quantile,0.5,1.949911529070249
2025-12-13,Flu ED visits pct,1,2025-12-20,roanoke,quantile,0.75,2.48715422598359
2025-12-13,Flu ED visits pct,1,2025-12-20,roanoke,quantile,0.9,3.098457568808
2025-12-13,Flu ED visits pct,1,2025-12-20,roanoke,quantile,0.95,3.614464450556596
2025-12-13,Flu ED visits pct,1,2025-12-20,roanoke,quantile,0.975,3.9193395157154005
2025-12-13,Flu ED visits pct,2,2025-12-27,roanoke,quantile,0.025,0.607230975014115
2025-12-13,Flu ED visits pct,2,2025-12-27,roanoke,quantile,0.05,0.7768402450976815
2025-12-13,Flu ED visits pct,2,2025-12-27,roanoke,quantile,0.1,1.0185892542464794
2025-12-13,Flu ED visits pct,2,2025-12-27,roanoke,quantile,0.25,1.668123747352789
2025-12-13,Flu ED visits pct,2,2025-12-27,roanoke,quantile,0.5,2.441193720545967
2025-12-13,Flu ED visits pct,2,2025-12-27,roanoke,quantile,0.75,3.3576620902469734
2025-12-13,Flu ED visits pct,2,2025-12-27,roanoke,quantile,0.9,4.197204422915795
2025-12-13,Flu ED visits pct,2,2025-12-27,roanoke,quantile,0.95,4.936892512023596
2025-12-13,Flu ED visits pct,2,2025-12-27,roanoke,quantile,0.975,5.419210556511174
2025-12-13,Flu ED visits pct,3,2026-01-03,roanoke,quantile,0.025,0.5115765843502948
2025-12-13,Flu ED visits pct,3,2026-01-03,roanoke,quantile,0.05,0.6589397978901297
2025-12-13,Flu ED visits pct,3,2026-01-03,roanoke,quantile,0.1,0.9063619251266919
2025-12-13,Flu ED visits pct,3,2026-01-03,roanoke,quantile,0.25,1.7069824086060188
2025-12-13,Flu ED visits pct,3,2026-01-03,roanoke,quantile,0.5,2.7413351149683916
2025-12-13,Flu ED visits pct,3,2026-01-03,roanoke,quantile,0.75,4.4011343259938105
2025-12-13,Flu ED visits pct,3,2026-01-03,roanoke,quantile,0.9,5.515825657851069
2025-12-13,Flu ED visits pct,3,2026-01-03,roanoke,quantile,0.95,6.279373548811922
2025-12-13,Flu ED visits pct,3,2026-01-03,roanoke,quantile,0.975,7.020205549982143
2025-12-13,Flu ED visits pct,0,2025-12-13,boulder,quantile,0.025,2.082407746925794
2025-12-13,Flu ED visits pct,0,2025-12-13,boulder,quantile,0.05,2.2776570805169345
2025-12-13,Flu ED visits pct,0,2025-12-13,boulder,quantile,0.1,2.494234657211466
2025-12-13,Flu ED visits pct,0,2025-12-13,boulder,quantile,0.25,2.7687449857220576
2025-12-13,Flu ED visits pct,0,2025-12-13,boulder,quantile,0.5,3.0846319459692815
2025-12-13,Flu ED visits pct,0,2025-12-13,boulder,quantile,0.75,3.442860404289939
2025-12-13,Flu ED visits pct,0,2025-12-13,boulder,quantile,0.9,3.8131380634586405
2025-12-13,Flu ED visits pct,0,2025-12-13,boulder,quantile,0.95,3.9571147213851168
2025-12-13,Flu ED visits pct,0,2025-12-13,boulder,quantile,0.975,4.178448466565042
2025-12-13,Flu ED visits pct,1,2025-12-20,boulder,quantile,0.025,1.158616143449065
2025-12-13,Flu ED visits pct,1,2025-12-20,boulder,quantile,0.05,1.319942112409254
2025-12-13,Flu ED visits pct,1,2025-12-20,boulder,quantile,0.1,1.489771880388717
2025-12-13,Flu ED visits pct,1,2025-12-20,boulder,quantile,0.25,1.8103019793844144
2025-12-13,Flu ED visits pct,1,2025-12-20,boulder,quantile,0.5,2.1717724929403643
2025-12-13,Flu ED visits pct,1,2025-12-20,boulder,quantile,0.75,2.569248724456369
2025-12-13,Flu ED visits pct,1,2025-12-20,boulder,quantile,0.9,3.008006071460597
2025-12-13,Flu ED visits pct,1,2025-12-20,boulder,quantile,0.95,3.2127428672173695
2025-12-13,Flu ED visits pct,1,2025-12-20,boulder,quantile,0.975,3.3475638444382723
2025-12-13,Flu ED visits pct,2,2025-12-27,boulder,quantile,0.025,0.3337319706826792
2025-12-13,Flu ED visits pct,2,2025-12-27,boulder,quantile,0.05,0.4806239047133901
2025-12-13,Flu ED visits pct,2,2025-12-27,boulder,quantile,0.1,0.7037992984595688
2025-12-13,Flu ED visits pct,2,2025-12-27,boulder,quantile,0.25,1.0103297392007677
2025-12-13,Flu ED visits pct,2,2025-12-27,boulder,quantile,0.5,1.353713205001699
2025-12-13,Flu ED visits pct,2,2025-12-27,boulder,quantile,0.75,1.7776014081084008
2025-12-13,Flu ED visits pct,2,2025-12-27,boulder,quantile,0.9,2.1662252018780364
2025-12-13,Flu ED visits pct,2,2025-12-27,boulder,quantile,0.95,2.4082367038896173
2025-12-13,Flu ED visits pct,2,2025-12-27,boulder,quantile,0.975,2.56677620647905
2025-12-13,Flu ED visits pct,3,2026-01-03,boulder,quantile,0.025,0
2025-12-13,Flu ED visits pct,3,2026-01-03,boulder,quantile,0.05,0
2025-12-13,Flu ED visits pct,3,2026-01-03,boulder,quantile,0.1,0.13554067804929743
2025-12-13,Flu ED visits pct,3,2026-01-03,boulder,quantile,0.25,0.39351843493335054
2025-12-13,Flu ED visits pct,3,2026-01-03,boulder,quantile,0.5,0.733540578046102
2025-12-13,Flu ED visits pct,3,2026-01-03,boulder,quantile,0.75,1.1495113016466032
2025-12-13,Flu ED visits pct,3,2026-01-03,boulder,quantile,0.9,1.5500669725526266
2025-12-13,Flu ED visits pct,3,2026-01-03,boulder,quantile,0.95,1.75192322870551
2025-12-13,Flu ED visits pct,3,2026-01-03,boulder,quantile,0.975,1.9291688002294847
2025-12-13,Flu ED visits pct,0,2025-12-13,bangor,quantile,0.025,2.1453014233741237
2025-12-13,Flu ED visits pct,0,2025-12-13,bangor,quantile,0.05,2.245896283591686
2025-12-13,Flu ED visits pct,0,2025-12-13,bangor,quantile,0.1,2.3582420347078568
2025-12-13,Flu ED visits pct,0,2025-12-13,bangor,quantile,0.25,2.6395411592967104
2025-12-13,Flu ED visits pct,0,2025-12-13,bangor,quantile,0.5,2.9875318581536874
2025-12-13,Flu ED visits pct,0,2025-12-13,bangor,quantile,0.75,3.3850412468278153
2025-12-13,Flu ED visits pct,0,2025-12-13,bangor,quantile,0.9,3.8381617063014772
2025-12-13,Flu ED visits pct,0,2025-12-13,bangor,quantile,0.95,4.131205910883883
2025-12-13,Flu ED visits pct,0,2025-12-13,bangor,quantile,0.975,4.424859096079399
2025-12-13,Flu ED visits pct,1,2025-12-20,bangor,quantile,0.025,2.2958828809251353
2025-12-13,Flu ED visits pct,1,2025-12-20,bangor,quantile,0.05,2.484036291843012
2025-12-13,Flu ED visits pct,1,2025-12-20,bangor,quantile,0.1,2.704523926585828
2025-12-13,Flu ED visits pct,1,2025-12-20,bangor,quantile,0.25,3.113492313786356
2025-12-13,Flu ED visits pct,1,2025-12-20,bangor,quantile,0.5,3.6113486645208814
2025-12-13,Flu ED visits pct,1,2025-12-20,bangor,quantile,0.75,4.267859492439802
2025-12-13,Flu ED visits pct,1,2025-12-20,bangor,quantile,0.9,5.1120730337269205
2025-12-13,Flu ED visits pct,1,2025-12-20,bangor,quantile,0.95,5.614450643892138
2025-12-13,Flu ED visits pct,1,2025-12-20,bangor,quantile,0.975,6.242853656554014
2025-12-13,Flu ED visits pct,2,2025-12-27,bangor,quantile,0.025,2.0160965607244337
2025-12-13,Flu ED visits pct,2,2025-12-27,bangor,quantile,0.05,2.2561704722456537
2025-12-13,Flu ED visits pct,2,2025-12-27,bangor,quantile,0.1,2.648713383990831
2025-12-13,Flu ED visits pct,2,2025-12-27,bangor,quantile,0.25,3.382695966053368
2025-12-13,Flu ED visits pct,2,2025-12-27,bangor,quantile,0.5,4.079810557044217
2025-12-13,Flu ED visits pct,2,2025-12-27,bangor,quantile,0.75,4.890471447528395
2025-12-13,Flu ED visits pct,2,2025-12-27,bangor,quantile,0.9,6.105915899245728
2025-12-13,Flu ED visits pct,2,2025-12-27,bangor,quantile,0.95,7.2797974117194855
2025-12-13,Flu ED visits pct,2,2025-12-27,bangor,quantile,0.975,8.068198623911169
2025-12-13,Flu ED visits pct,3,2026-01-03,bangor,quantile,0.025,1.5505723460085596
2025-12-13,Flu ED visits pct,3,2026-01-03,bangor,quantile,0.05,1.8217908308639188
2025-12-13,Flu ED visits pct,3,2026-01-03,bangor,quantile,0.1,2.356844390624077
2025-12-13,Flu ED visits pct,3,2026-01-03,bangor,quantile,0.25,3.2754134121830054
2025-12-13,Flu ED visits pct,3,2026-01-03,bangor,quantile,0.5,4.12901653357431
2025-12-13,Flu ED visits pct,3,2026-01-03,bangor,quantile,0.75,5.163454404748559
2025-12-13,Flu ED visits pct,3,2026-01-03,bangor,quantile,0.9,6.671116342640781
2025-12-13,Flu ED visits pct,3,2026-01-03,bangor,quantile,0.95,8.434689789838096
2025-12-13,Flu ED visits pct,3,2026-01-03,bangor,quantile,0.975,9.851333475445008
2025-12-13,Flu ED visits pct,0,2025-12-13,baltimore,quantile,0.025,2.5026457386744774
2025-12-13,Flu ED visits pct,0,2025-12-13,baltimore,quantile,0.05,2.608637982573475
2025-12-13,Flu ED visits pct,0,2025-12-13,baltimore,quantile,0.1,2.8033297608310517
2025-12-13,Flu ED visits pct,0,2025-12-13,baltimore,quantile,0.25,3.2660934832567032
2025-12-13,Flu ED visits pct,0,2025-12-13,baltimore,quantile,0.5,3.8640368151985522
